com.samsung.shealth.tracker.pedometer_day_summary,6210049,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
9461,cf1adc96-c20f-495b-942b-ed617df231f5.binning_data.json,5179711,8000,39,2021-04-30 15:00:13.459,com.sec.android.app.shealth,2021-04-30 15:00:13.459,,1.3757583,7126.031,499.06,9422,m6sL7dLFqc,com.sec.android.app.shealth,0,cf1adc96-c20f-495b-942b-ed617df231f5.achievement.json,cf1adc96-c20f-495b-942b-ed617df231f5,1619740800000,
7981,d02e03a9-496f-4ef8-b9c3-4adc16314711.binning_data.json,4408331,8000,60,2021-06-23 15:00:07.297,com.sec.android.app.shealth,2021-06-22 15:00:06.262,,1.3691803,6035.801,415.71,7921,m6sL7dLFqc,com.sec.android.app.shealth,0,d02e03a9-496f-4ef8-b9c3-4adc16314711.achievement.json,d02e03a9-496f-4ef8-b9c3-4adc16314711,1624320000000,
4551,459105c3-1a73-44ae-8951-f22acf44d4b6.binning_data.json,2619170,8000,0,2021-03-25 15:16:38.087,com.sec.android.app.shealth,2021-03-25 15:16:38.087,,1.3019044,3409.91,239.38,4551,Nz95nEBsYs,com.sec.android.app.shealth,0,459105c3-1a73-44ae-8951-f22acf44d4b6.achievement.json,459105c3-1a73-44ae-8951-f22acf44d4b6,1616630400000,
3390,000f2431-56b0-420c-b3d7-05be0ed0ea0e.binning_data.json,1889195,8000,0,2021-07-25 15:00:02.403,com.sec.android.app.shealth,2021-07-25 15:00:02.403,,1.3660523,2580.7397,171.87001,3390,Nz95nEBsYs,com.sec.android.app.shealth,0,000f2431-56b0-420c-b3d7-05be0ed0ea0e.achievement.json,000f2431-56b0-420c-b3d7-05be0ed0ea0e,1627171200000,
17096,73ce592a-ac21-4961-b2d7-3d6eeafb26d9.binning_data.json,8191649,8000,133,2021-02-12 15:00:05.270,com.sec.android.app.shealth,2021-02-12 15:00:05.270,,1.7017733,13940.33,710.33997,16963,2lBdpDiteS,com.sec.android.app.shealth,0,73ce592a-ac21-4961-b2d7-3d6eeafb26d9.achievement.json,73ce592a-ac21-4961-b2d7-3d6eeafb26d9,1613088000000,
7109,73784783-5c7b-47db-8fa9-eacb79a356b8.binning_data.json,3991062,8000,45,2021-05-25 15:00:07.045,com.sec.android.app.shealth,2021-05-25 15:00:07.045,,1.3178107,5259.465,371.202,7064,m6sL7dLFqc,com.sec.android.app.shealth,0,73784783-5c7b-47db-8fa9-eacb79a356b8.achievement.json,73784783-5c7b-47db-8fa9-eacb79a356b8,1621900800000,
6391,e5aa0e4b-ea9e-4838-a289-62dbb9931453.binning_data.json,3482993,8000,158,2021-03-26 15:00:47.116,com.sec.android.app.shealth,2021-03-25 15:16:42.275,,1.3897722,4840.567,339.038,6233,m6sL7dLFqc,com.sec.android.app.shealth,0,e5aa0e4b-ea9e-4838-a289-62dbb9931453.achievement.json,e5aa0e4b-ea9e-4838-a289-62dbb9931453,1616716800000,
2411,10a9374d-e8c4-4457-9623-7573cc94cd74.binning_data.json,1305482,8000,38,2021-07-25 15:00:06.353,com.sec.android.app.shealth,2021-07-25 15:00:06.353,,1.3994987,1827.021,124.75,2373,m6sL7dLFqc,com.sec.android.app.shealth,0,10a9374d-e8c4-4457-9623-7573cc94cd74.achievement.json,10a9374d-e8c4-4457-9623-7573cc94cd74,1627171200000,
7708,e2a4bbdf-9897-4d30-a53b-cd7981b58c4f.binning_data.json,4345707,8000,49,2021-05-01 13:50:10.536,com.sec.android.app.shealth,2021-04-30 15:35:03.651,e2a4bbdf-9897-4d30-a53b-cd7981b58c4f.source_info.json,1.3483298,5859.447,400.58,7659,VfS0qUERdZ,com.sec.android.app.shealth,0,e2a4bbdf-9897-4d30-a53b-cd7981b58c4f.achievement.json,e2a4bbdf-9897-4d30-a53b-cd7981b58c4f,1619827200000,
7928,973e09ec-91b0-45b9-a6ad-f7afe04f24d4.binning_data.json,4437181,8000,4,2021-02-12 15:00:10.125,com.sec.android.app.shealth,2021-02-12 15:00:10.125,,1.3549452,6012.138,408.72,7924,m6sL7dLFqc,com.sec.android.app.shealth,0,973e09ec-91b0-45b9-a6ad-f7afe04f24d4.achievement.json,973e09ec-91b0-45b9-a6ad-f7afe04f24d4,1613088000000,
9722,30bc3b0a-e225-4f16-81e0-914be3057394.binning_data.json,5360274,8000,42,2021-06-23 15:00:06.163,com.sec.android.app.shealth,2021-06-22 15:02:59.257,30bc3b0a-e225-4f16-81e0-914be3057394.source_info.json,1.3758558,7374.965,502.23102,9680,VfS0qUERdZ,com.sec.android.app.shealth,0,30bc3b0a-e225-4f16-81e0-914be3057394.achievement.json,30bc3b0a-e225-4f16-81e0-914be3057394,1624406400000,
7506,60cbc152-436a-4807-9064-703f7c83a11a.binning_data.json,4247022,8000,13,2021-06-23 15:00:03.037,com.sec.android.app.shealth,2021-06-23 15:00:03.037,,1.3262444,5632.5894,388.30002,7493,Nz95nEBsYs,com.sec.android.app.shealth,0,60cbc152-436a-4807-9064-703f7c83a11a.achievement.json,60cbc152-436a-4807-9064-703f7c83a11a,1624406400000,
5263,f5e918ad-b7a8-4d50-af2e-b9de49825a22.binning_data.json,2888625,8000,61,2021-03-25 15:16:42.337,com.sec.android.app.shealth,2021-03-25 15:16:42.337,,1.371323,3961.238,279.419,5202,m6sL7dLFqc,com.sec.android.app.shealth,0,f5e918ad-b7a8-4d50-af2e-b9de49825a22.achievement.json,f5e918ad-b7a8-4d50-af2e-b9de49825a22,1616630400000,
293,3fd3d07c-850e-4143-b463-19201fd7c325.binning_data.json,147471,8000,0,2021-02-13 12:01:57.512,com.sec.android.app.shealth,2021-02-12 15:03:26.950,3fd3d07c-850e-4143-b463-19201fd7c325.source_info.json,1.6521816,243.65001,12.759999,293,VfS0qUERdZ,com.sec.android.app.shealth,0,3fd3d07c-850e-4143-b463-19201fd7c325.achievement.json,3fd3d07c-850e-4143-b463-19201fd7c325,1613174400000,
6536,a0538b42-6945-40ad-bf04-b37dcb51b42d.binning_data.json,3740706,8000,24,2021-05-01 15:00:04.255,com.sec.android.app.shealth,2021-05-01 15:00:04.255,,1.3267894,4963.13,336.13,6512,Nz95nEBsYs,com.sec.android.app.shealth,0,a0538b42-6945-40ad-bf04-b37dcb51b42d.achievement.json,a0538b42-6945-40ad-bf04-b37dcb51b42d,1619827200000,
4017,fe7bde54-7f01-471c-abf0-33fab3b6e6e9.binning_data.json,2118915,8000,30,2021-05-26 12:12:54.912,com.sec.android.app.shealth,2021-05-25 16:22:09.283,fe7bde54-7f01-471c-abf0-33fab3b6e6e9.source_info.json,1.4141886,2996.546,214.599,3987,VfS0qUERdZ,com.sec.android.app.shealth,0,fe7bde54-7f01-471c-abf0-33fab3b6e6e9.achievement.json,fe7bde54-7f01-471c-abf0-33fab3b6e6e9,1621987200000,
9437,a7d14369-587a-4b19-a026-4ed9e48d819b.binning_data.json,5166636,8000,8,2021-07-26 14:13:41.368,com.sec.android.app.shealth,2021-07-25 15:06:04.971,a7d14369-587a-4b19-a026-4ed9e48d819b.source_info.json,1.3595071,7024.0786,492.11002,9429,VfS0qUERdZ,com.sec.android.app.shealth,0,a7d14369-587a-4b19-a026-4ed9e48d819b.achievement.json,a7d14369-587a-4b19-a026-4ed9e48d819b,1627257600000,
9033,332fbe1b-d24d-4611-8b62-bf4f63769894.binning_data.json,4940741,8000,58,2021-06-23 15:00:07.338,com.sec.android.app.shealth,2021-06-23 15:00:07.338,,1.3833462,6834.756,465.38,8975,m6sL7dLFqc,com.sec.android.app.shealth,0,332fbe1b-d24d-4611-8b62-bf4f63769894.achievement.json,332fbe1b-d24d-4611-8b62-bf4f63769894,1624406400000,
6125,f6f0e220-dd6e-4ba1-bd0e-b5e0463897ef.binning_data.json,3521395,8000,4,2021-03-26 15:00:03.996,com.sec.android.app.shealth,2021-03-26 15:00:03.996,,1.3042159,4592.6597,318.68,6121,Nz95nEBsYs,com.sec.android.app.shealth,0,f6f0e220-dd6e-4ba1-bd0e-b5e0463897ef.achievement.json,f6f0e220-dd6e-4ba1-bd0e-b5e0463897ef,1616716800000,
8058,41969684-5812-44be-b907-9eff5937bad8.binning_data.json,4454894,8000,0,2021-07-30 15:00:03.087,com.sec.android.app.shealth,2021-07-26 15:00:04.123,,1.3400296,5969.6895,420.56,8058,Nz95nEBsYs,com.sec.android.app.shealth,0,41969684-5812-44be-b907-9eff5937bad8.achievement.json,41969684-5812-44be-b907-9eff5937bad8,1627257600000,
293,2f269b7c-b4f3-4027-8e68-841affb11a9a.binning_data.json,147471,8000,0,2021-02-13 15:00:03.816,com.sec.android.app.shealth,2021-02-13 15:00:03.816,,1.6521816,243.65001,12.759999,293,2lBdpDiteS,com.sec.android.app.shealth,0,2f269b7c-b4f3-4027-8e68-841affb11a9a.achievement.json,2f269b7c-b4f3-4027-8e68-841affb11a9a,1613174400000,
3335,ded4a46f-1da2-4aa7-9f8f-8fa571dbc634.binning_data.json,1791319,8000,1,2021-05-26 15:00:02.959,com.sec.android.app.shealth,2021-05-26 15:00:02.959,,1.3906281,2491.0598,173.23001,3334,Nz95nEBsYs,com.sec.android.app.shealth,0,ded4a46f-1da2-4aa7-9f8f-8fa571dbc634.achievement.json,ded4a46f-1da2-4aa7-9f8f-8fa571dbc634,1621987200000,
6014,2e62b3da-5a94-4e7d-a340-530cfeb8ef1d.binning_data.json,3330037,8000,52,2021-05-01 15:00:14.959,com.sec.android.app.shealth,2021-05-01 15:00:14.959,,1.3720975,4569.136,315.07,5962,m6sL7dLFqc,com.sec.android.app.shealth,0,2e62b3da-5a94-4e7d-a340-530cfeb8ef1d.achievement.json,2e62b3da-5a94-4e7d-a340-530cfeb8ef1d,1619827200000,
11007,185562b9-4a09-4509-9ab7-80f6e47989eb.binning_data.json,5962375,8000,52,2021-06-24 15:00:06.458,com.sec.android.app.shealth,2021-06-23 15:12:20.492,185562b9-4a09-4509-9ab7-80f6e47989eb.source_info.json,1.3854982,8260.86,573.57904,10955,VfS0qUERdZ,com.sec.android.app.shealth,0,185562b9-4a09-4509-9ab7-80f6e47989eb.achievement.json,185562b9-4a09-4509-9ab7-80f6e47989eb,1624492800000,
3634,907224d4-e210-4d09-b798-44883a8a6c5d.binning_data.json,1915298,8000,29,2021-05-26 15:00:06.542,com.sec.android.app.shealth,2021-05-26 15:00:06.542,,1.4017394,2684.75,194.169,3605,m6sL7dLFqc,com.sec.android.app.shealth,0,907224d4-e210-4d09-b798-44883a8a6c5d.achievement.json,907224d4-e210-4d09-b798-44883a8a6c5d,1621987200000,
191,dbbf6bd7-6a96-485c-a465-222073625926.binning_data.json,114306,8000,0,2021-03-27 14:58:52.867,com.sec.android.app.shealth,2021-03-26 16:15:15.192,dbbf6bd7-6a96-485c-a465-222073625926.source_info.json,1.272716,145.48,9.870001,191,VfS0qUERdZ,com.sec.android.app.shealth,0,dbbf6bd7-6a96-485c-a465-222073625926.achievement.json,dbbf6bd7-6a96-485c-a465-222073625926,1616803200000,
8296,16ed14b9-27d3-4e16-86a5-1f7d446dc446.binning_data.json,4432299,8000,11,2021-07-26 15:00:08.000,com.sec.android.app.shealth,2021-07-26 15:00:08.000,,1.3885069,6154.278,433.33,8285,m6sL7dLFqc,com.sec.android.app.shealth,0,16ed14b9-27d3-4e16-86a5-1f7d446dc446.achievement.json,16ed14b9-27d3-4e16-86a5-1f7d446dc446,1627257600000,
8269,055317ba-31d2-401e-adbb-3803367596e5.binning_data.json,4627174,8000,7,2021-06-24 15:00:03.820,com.sec.android.app.shealth,2021-06-24 15:00:03.820,,1.3282077,6145.8496,428.51004,8262,Nz95nEBsYs,com.sec.android.app.shealth,0,055317ba-31d2-401e-adbb-3803367596e5.achievement.json,055317ba-31d2-401e-adbb-3803367596e5,1624492800000,
10724,4fd34244-661d-400f-b021-578ce1e4c9dd.binning_data.json,6024459,8000,98,2021-05-02 13:15:03.095,com.sec.android.app.shealth,2021-05-01 15:15:06.301,4fd34244-661d-400f-b021-578ce1e4c9dd.source_info.json,1.3538642,8156.3,566.2,10626,VfS0qUERdZ,com.sec.android.app.shealth,0,4fd34244-661d-400f-b021-578ce1e4c9dd.achievement.json,4fd34244-661d-400f-b021-578ce1e4c9dd,1619913600000,
191,177ff19e-f20a-4bd6-8abc-0f502a52cdb4.binning_data.json,114306,8000,0,2021-03-27 15:00:03.364,com.sec.android.app.shealth,2021-03-27 15:00:03.364,,1.272716,145.48,9.870001,191,Nz95nEBsYs,com.sec.android.app.shealth,0,177ff19e-f20a-4bd6-8abc-0f502a52cdb4.achievement.json,177ff19e-f20a-4bd6-8abc-0f502a52cdb4,1616803200000,
4464,cc363270-9289-4f4f-ae00-1ef09553561e.binning_data.json,2502696,8000,13,2021-07-27 13:15:21.666,com.sec.android.app.shealth,2021-07-26 15:01:56.111,cc363270-9289-4f4f-ae00-1ef09553561e.source_info.json,1.3367401,3345.455,238.40999,4451,VfS0qUERdZ,com.sec.android.app.shealth,0,cc363270-9289-4f4f-ae00-1ef09553561e.achievement.json,cc363270-9289-4f4f-ae00-1ef09553561e,1627344000000,
6622,20ba5fd1-4bc2-4561-9d64-5766c5edbdba.binning_data.json,3609926,8000,35,2021-05-27 15:00:02.996,com.sec.android.app.shealth,2021-05-26 15:09:17.881,20ba5fd1-4bc2-4561-9d64-5766c5edbdba.source_info.json,1.3768256,4970.2397,350.73203,6587,VfS0qUERdZ,com.sec.android.app.shealth,0,20ba5fd1-4bc2-4561-9d64-5766c5edbdba.achievement.json,20ba5fd1-4bc2-4561-9d64-5766c5edbdba,1622073600000,
10234,12e1ffb9-1601-427e-83b0-9d424610705c.binning_data.json,5240508,8000,29,2021-02-14 11:37:34.078,com.sec.android.app.shealth,2021-02-13 23:36:31.926,12e1ffb9-1601-427e-83b0-9d424610705c.source_info.json,1.5398047,8069.3604,430.56995,10205,VfS0qUERdZ,com.sec.android.app.shealth,0,12e1ffb9-1601-427e-83b0-9d424610705c.achievement.json,12e1ffb9-1601-427e-83b0-9d424610705c,1613260800000,
9139,8a41a5e6-9607-426b-b68a-6b651dcb3ad0.binning_data.json,5334744,8000,58,2021-05-02 15:00:02.510,com.sec.android.app.shealth,2021-05-02 15:00:02.510,,1.2962871,6915.36,477.51,9081,Nz95nEBsYs,com.sec.android.app.shealth,0,8a41a5e6-9607-426b-b68a-6b651dcb3ad0.achievement.json,8a41a5e6-9607-426b-b68a-6b651dcb3ad0,1619913600000,
10182,44c07a7e-8fb6-4746-b0de-71fa776604cc.binning_data.json,5474538,8000,45,2021-06-24 15:00:07.558,com.sec.android.app.shealth,2021-06-24 15:00:07.558,,1.3953214,7638.74,525.578,10137,m6sL7dLFqc,com.sec.android.app.shealth,0,44c07a7e-8fb6-4746-b0de-71fa776604cc.achievement.json,44c07a7e-8fb6-4746-b0de-71fa776604cc,1624492800000,
3431,b1f15214-9440-4a6f-b14d-fcc14e2492dc.binning_data.json,1956471,8000,0,2021-07-27 15:00:03.262,com.sec.android.app.shealth,2021-07-27 15:00:03.262,,1.3081764,2559.41,183.14,3431,Nz95nEBsYs,com.sec.android.app.shealth,0,b1f15214-9440-4a6f-b14d-fcc14e2492dc.achievement.json,b1f15214-9440-4a6f-b14d-fcc14e2492dc,1627344000000,
4720,01e84871-1168-4097-aa80-88844f953163.binning_data.json,2670080,8000,5,2021-03-28 14:10:54.491,com.sec.android.app.shealth,2021-03-27 15:33:28.231,01e84871-1168-4097-aa80-88844f953163.source_info.json,1.3346452,3563.6099,241.74,4715,VfS0qUERdZ,com.sec.android.app.shealth,0,01e84871-1168-4097-aa80-88844f953163.achievement.json,01e84871-1168-4097-aa80-88844f953163,1616889600000,
10234,e02ac81f-2aa5-4fed-aa9c-81abcc157bdf.binning_data.json,5240508,8000,29,2021-03-03 10:29:15.591,com.sec.android.app.shealth,2021-03-03 10:29:15.591,,1.5398047,8069.3604,430.56995,10205,Nz95nEBsYs,com.sec.android.app.shealth,0,e02ac81f-2aa5-4fed-aa9c-81abcc157bdf.achievement.json,e02ac81f-2aa5-4fed-aa9c-81abcc157bdf,1613260800000,
8273,f0677023-3fca-4f1d-9d48-dc325aa491ee.binning_data.json,4593796,8000,70,2021-05-02 15:00:05.612,com.sec.android.app.shealth,2021-05-02 15:00:05.612,,1.36446,6268.052,440.09,8203,m6sL7dLFqc,com.sec.android.app.shealth,0,f0677023-3fca-4f1d-9d48-dc325aa491ee.achievement.json,f0677023-3fca-4f1d-9d48-dc325aa491ee,1619913600000,
4975,5ae8ac1a-0242-47e6-8d94-c694af79ca5e.binning_data.json,2746798,8000,0,2021-05-27 15:00:03.810,com.sec.android.app.shealth,2021-05-27 15:00:03.810,,1.3416488,3685.2395,261.21002,4975,Nz95nEBsYs,com.sec.android.app.shealth,0,5ae8ac1a-0242-47e6-8d94-c694af79ca5e.achievement.json,5ae8ac1a-0242-47e6-8d94-c694af79ca5e,1622073600000,
6100,e5df84ed-ee27-4d60-9a9c-fcc50647094c.binning_data.json,3276234,8000,35,2021-05-27 15:00:07.373,com.sec.android.app.shealth,2021-05-27 15:00:07.373,,1.3974456,4578.359,323.691,6065,m6sL7dLFqc,com.sec.android.app.shealth,0,e5df84ed-ee27-4d60-9a9c-fcc50647094c.achievement.json,e5df84ed-ee27-4d60-9a9c-fcc50647094c,1622073600000,
4720,325980d1-c8f9-4b3d-81ef-a64f7d88e0a3.binning_data.json,2670080,8000,5,2021-03-28 15:00:02.421,com.sec.android.app.shealth,2021-03-28 15:00:02.421,,1.3346452,3563.6099,241.74,4715,Nz95nEBsYs,com.sec.android.app.shealth,0,325980d1-c8f9-4b3d-81ef-a64f7d88e0a3.achievement.json,325980d1-c8f9-4b3d-81ef-a64f7d88e0a3,1616889600000,
2742,b3841ac9-de66-472e-8c85-bc5e344af583.binning_data.json,1537137,8000,23,2021-07-27 15:00:06.899,com.sec.android.app.shealth,2021-07-27 15:00:06.899,,1.3356265,2053.041,149.37,2719,m6sL7dLFqc,com.sec.android.app.shealth,0,b3841ac9-de66-472e-8c85-bc5e344af583.achievement.json,b3841ac9-de66-472e-8c85-bc5e344af583,1627344000000,
13065,53b4f80b-bf5c-470b-8691-9b87b0037746.binning_data.json,7287244,8000,33,2021-06-25 13:35:04.977,com.sec.android.app.shealth,2021-06-24 15:07:32.565,53b4f80b-bf5c-470b-8691-9b87b0037746.source_info.json,1.3525951,9856.69,680.70905,13032,VfS0qUERdZ,com.sec.android.app.shealth,0,53b4f80b-bf5c-470b-8691-9b87b0037746.achievement.json,53b4f80b-bf5c-470b-8691-9b87b0037746,1624579200000,
11711,6599774f-4fd0-4a6c-9c8a-28b2707a6fb4.binning_data.json,6600364,8000,21,2021-05-03 14:20:32.728,com.sec.android.app.shealth,2021-05-02 21:35:06.870,6599774f-4fd0-4a6c-9c8a-28b2707a6fb4.source_info.json,1.3280834,8765.834,608.351,11690,VfS0qUERdZ,com.sec.android.app.shealth,0,6599774f-4fd0-4a6c-9c8a-28b2707a6fb4.achievement.json,6599774f-4fd0-4a6c-9c8a-28b2707a6fb4,1620000000000,
11425,5af42511-6ee8-47d6-9c31-eb884e16953e.binning_data.json,6347228,8000,25,2021-07-28 14:53:35.987,com.sec.android.app.shealth,2021-07-28 00:33:55.891,5af42511-6ee8-47d6-9c31-eb884e16953e.source_info.json,1.3713713,8704.407,595.54,11400,VfS0qUERdZ,com.sec.android.app.shealth,0,5af42511-6ee8-47d6-9c31-eb884e16953e.achievement.json,5af42511-6ee8-47d6-9c31-eb884e16953e,1627430400000,
7414,389b426f-8c5a-45a3-9df3-dbdb16fdb644.binning_data.json,4031944,8000,122,2021-03-03 14:33:08.767,com.sec.android.app.shealth,2021-03-03 10:29:55.736,389b426f-8c5a-45a3-9df3-dbdb16fdb644.source_info.json,1.3707677,5526.859,299.32,7292,VfS0qUERdZ,com.sec.android.app.shealth,0,389b426f-8c5a-45a3-9df3-dbdb16fdb644.achievement.json,389b426f-8c5a-45a3-9df3-dbdb16fdb644,1614729600000,
8523,073d1d37-bd28-46ad-a90f-a1e7850f0591.binning_data.json,4613180,8000,32,2021-05-28 13:15:04.856,com.sec.android.app.shealth,2021-05-27 15:08:08.076,073d1d37-bd28-46ad-a90f-a1e7850f0591.source_info.json,1.4024144,6469.59,454.11002,8491,VfS0qUERdZ,com.sec.android.app.shealth,0,073d1d37-bd28-46ad-a90f-a1e7850f0591.achievement.json,073d1d37-bd28-46ad-a90f-a1e7850f0591,1622160000000,
9848,bd00e6f4-b3a0-4eb8-b018-579bcb147d8d.binning_data.json,5625607,8000,4,2021-06-25 15:00:05.558,com.sec.android.app.shealth,2021-06-25 15:00:05.558,,1.3106459,7373.1797,514.94006,9844,Nz95nEBsYs,com.sec.android.app.shealth,0,bd00e6f4-b3a0-4eb8-b018-579bcb147d8d.achievement.json,bd00e6f4-b3a0-4eb8-b018-579bcb147d8d,1624579200000,
9987,95e64600-0487-444b-a8a4-dc93e280b476.binning_data.json,5704963,8000,4,2021-05-03 15:00:02.493,com.sec.android.app.shealth,2021-05-03 15:00:02.493,,1.3045868,7442.619,517.63007,9983,Nz95nEBsYs,com.sec.android.app.shealth,0,95e64600-0487-444b-a8a4-dc93e280b476.achievement.json,95e64600-0487-444b-a8a4-dc93e280b476,1620000000000,
9877,6884d21d-d10f-458b-bdb0-87556030b07c.binning_data.json,5362574,8000,29,2021-06-25 15:01:32.734,com.sec.android.app.shealth,2021-06-25 15:01:32.734,,1.3834177,7418.68,519.057,9848,m6sL7dLFqc,com.sec.android.app.shealth,0,6884d21d-d10f-458b-bdb0-87556030b07c.achievement.json,6884d21d-d10f-458b-bdb0-87556030b07c,1624579200000,
8719,3dfdee46-1e15-463b-a9ea-cbb6b5368e59.binning_data.json,4876938,8000,2,2021-03-29 14:59:28.762,com.sec.android.app.shealth,2021-03-28 15:00:26.201,3dfdee46-1e15-463b-a9ea-cbb6b5368e59.source_info.json,1.3496253,6582.0396,447.11002,8717,VfS0qUERdZ,com.sec.android.app.shealth,0,3dfdee46-1e15-463b-a9ea-cbb6b5368e59.achievement.json,3dfdee46-1e15-463b-a9ea-cbb6b5368e59,1616976000000,
7583,9f5b1f09-fd26-4302-8d29-1d26efa17eaa.binning_data.json,4171239,8000,8,2021-05-28 15:00:02.655,com.sec.android.app.shealth,2021-05-28 15:00:02.655,,1.3728218,5726.3696,400.11002,7575,Nz95nEBsYs,com.sec.android.app.shealth,0,9f5b1f09-fd26-4302-8d29-1d26efa17eaa.achievement.json,9f5b1f09-fd26-4302-8d29-1d26efa17eaa,1622160000000,
10737,899975c7-fd3b-4359-a00c-d2df640c25b3.binning_data.json,6004981,8000,30,2021-05-03 15:00:05.730,com.sec.android.app.shealth,2021-05-03 15:00:05.730,,1.3301162,7987.323,559.231,10707,m6sL7dLFqc,com.sec.android.app.shealth,0,899975c7-fd3b-4359-a00c-d2df640c25b3.achievement.json,899975c7-fd3b-4359-a00c-d2df640c25b3,1620000000000,
9381,31da11a5-e99d-448e-a2cc-9e51ef903180.binning_data.json,5362154,8000,5,2021-07-28 15:00:04.329,com.sec.android.app.shealth,2021-07-28 15:00:04.329,,1.324087,7099.96,487.25998,9376,Nz95nEBsYs,com.sec.android.app.shealth,0,31da11a5-e99d-448e-a2cc-9e51ef903180.achievement.json,31da11a5-e99d-448e-a2cc-9e51ef903180,1627430400000,
6456,0874d7b1-64fd-47e6-bb1e-ee040387bc7c.binning_data.json,3638473,8000,35,2021-03-07 15:00:13.676,com.sec.android.app.shealth,2021-03-03 10:29:56.255,0874d7b1-64fd-47e6-bb1e-ee040387bc7c.source_info.json,1.3234315,4815.27,227.88,6421,VfS0qUERdZ,com.sec.android.app.shealth,0,0874d7b1-64fd-47e6-bb1e-ee040387bc7c.achievement.json,0874d7b1-64fd-47e6-bb1e-ee040387bc7c,1614643200000,
1310,c858071b-ef49-4b3c-8d3f-08526e78a4d0.binning_data.json,730634,8000,10,2021-06-26 08:19:22.710,com.sec.android.app.shealth,2021-06-25 15:43:57.263,c858071b-ef49-4b3c-8d3f-08526e78a4d0.source_info.json,1.378791,1007.392,69.902,1300,VfS0qUERdZ,com.sec.android.app.shealth,0,c858071b-ef49-4b3c-8d3f-08526e78a4d0.achievement.json,c858071b-ef49-4b3c-8d3f-08526e78a4d0,1624665600000,
8719,5af4df52-7f70-4ad8-8512-eafffebe4902.binning_data.json,4876938,8000,2,2021-03-29 15:00:03.823,com.sec.android.app.shealth,2021-03-29 15:00:03.823,,1.3496253,6582.0396,447.11002,8717,Nz95nEBsYs,com.sec.android.app.shealth,0,5af4df52-7f70-4ad8-8512-eafffebe4902.achievement.json,5af4df52-7f70-4ad8-8512-eafffebe4902,1616976000000,
8275,33af68c6-7c82-4fec-8433-aea9a53103f8.binning_data.json,4502673,8000,25,2021-05-04 14:55:04.088,com.sec.android.app.shealth,2021-05-03 15:51:19.616,33af68c6-7c82-4fec-8433-aea9a53103f8.source_info.json,1.3748097,6190.3193,436.96005,8250,VfS0qUERdZ,com.sec.android.app.shealth,0,33af68c6-7c82-4fec-8433-aea9a53103f8.achievement.json,33af68c6-7c82-4fec-8433-aea9a53103f8,1620086400000,
5907,19df79a7-928f-4bc1-a85e-c322d3385285.binning_data.json,3222722,8000,46,2021-05-28 15:00:06.585,com.sec.android.app.shealth,2021-05-28 15:00:06.585,,1.3937904,4491.8,317.35,5861,m6sL7dLFqc,com.sec.android.app.shealth,0,19df79a7-928f-4bc1-a85e-c322d3385285.achievement.json,19df79a7-928f-4bc1-a85e-c322d3385285,1622160000000,
7048,b034c25c-990d-4f89-bd1f-bd04dad453f0.binning_data.json,3857541,8000,0,2021-05-04 15:00:03.289,com.sec.android.app.shealth,2021-05-04 15:00:03.289,,1.3641769,5262.369,370.16003,7048,Nz95nEBsYs,com.sec.android.app.shealth,0,b034c25c-990d-4f89-bd1f-bd04dad453f0.achievement.json,b034c25c-990d-4f89-bd1f-bd04dad453f0,1620086400000,
176,e48dda6b-2b4f-4df8-8ff0-7d04edd44fc6.binning_data.json,111562,8000,0,2021-06-26 15:00:04.551,com.sec.android.app.shealth,2021-06-26 15:00:04.551,,1.1764715,131.25,9.1,176,Nz95nEBsYs,com.sec.android.app.shealth,0,e48dda6b-2b4f-4df8-8ff0-7d04edd44fc6.achievement.json,e48dda6b-2b4f-4df8-8ff0-7d04edd44fc6,1624665600000,
120,fe3a6e5d-48df-405c-ab7e-963e36d1d6eb.binning_data.json,68982,8000,0,2021-03-03 10:29:57.085,com.sec.android.app.shealth,2021-03-03 10:29:57.085,fe3a6e5d-48df-405c-ab7e-963e36d1d6eb.source_info.json,1.292784,89.18,4.17,120,VfS0qUERdZ,com.sec.android.app.shealth,0,fe3a6e5d-48df-405c-ab7e-963e36d1d6eb.achievement.json,fe3a6e5d-48df-405c-ab7e-963e36d1d6eb,1613692800000,
9854,158dd5d4-1879-485d-88ec-7a3c967e5571.binning_data.json,5355932,8000,29,2021-07-28 15:01:16.595,com.sec.android.app.shealth,2021-07-28 15:01:16.595,,1.4112014,7558.299,511.779,9825,m6sL7dLFqc,com.sec.android.app.shealth,0,158dd5d4-1879-485d-88ec-7a3c967e5571.achievement.json,158dd5d4-1879-485d-88ec-7a3c967e5571,1627430400000,
